conversation_id_str,created_at,full_text,lang,username,relevance_label,sentiment_auto,sentiment_manual
1.82e+18,24/7/2024 12:47,anonymous letter allegedly send universiti pertahanan nasional malaysia upnm student seek help warden save naval cadet officer zulfarhan osman zulkarnain go viral application receive,en,sinardailymy,relevan,positive,neutral
1.82e+18,24/7/2024 12:47,kisah harus sentiasa diceritakan dekat asrama sekolah universiti supaya dah de aktiviti buli,in,RAbugid,relevan,neutral,positive
1.82e+18,24/7/2024 12:58,lepas nie kes adib pula dapat keadilan sepenuhnya,in,ritzramo,relevan,neutral,positive
1.82e+18,24/7/2024 13:02,tolong tengok balik record visit allahyarham klinik tersebut macam mana doktor bertugas discharge patient mengalami severe burn wound tb area gt nd degree rd termasuk bahagian kemaluan,in,DrWiket,relevan,negative,negative
1.82e+18,24/7/2024 13:05,hotak mmbunuh tanpa sengaja,in,skz_Infinity8,relevan,neutral,negative
1.82e+18,24/7/2024 13:13,budaya buli harus dihapuskan impak nya besar menjadi trauma mendalam,in,TautanKasih,relevan,negative,positive
1.82e+18,24/7/2024 13:27,alhamdulillah,in,iAmAreyap,relevan,positive,positive
1.82e+18,24/7/2024 13:42,sepatutnya hakim memberikan nasihat tambahan kepada ibubapa okt sekali pakcik makcik gagal mendidik anak masingmasing malah muhasabah diri selepas kejadian mohon maaf seikhlas hati keluarga mangsa,in,solennjk,relevan,positive,negative
1.82e+18,24/7/2024 13:45,malaysia kalau ada kabelhukuman gantung cancel,in,mrfugitive012,relevan,neutral,negative
1.82e+18,24/7/2024 13:47,biadap sangat orang,in,Hernan_DY,relevan,neutral,negative
1.82e+18,24/7/2024 14:00,sepatutnya pesalah harus merasai tekapan seterika panas untuknya sebelum menerima hukuman gantung sampai mati,in,MohamadRafizal,relevan,negative,negative
1.82e+18,24/7/2024 14:02,selalunya membuli mak bapak orang besar dibuli biasa sedang hangat bicara kes ada buli berlaku semoga allah lindungi keluarga drpd ujian sebegini,in,khairlrazi,relevan,positive,positive
1.82e+18,24/7/2024 14:14,babi nak rayu tahun penjara jeee nyawa dibalas la jahanam,in,nazifaaamd,relevan,neutral,negative
1.82e+18,24/7/2024 14:36,apa perasan nak mati orang sorak gembira best soalan dapat ditujukan kepada jahanam,in,the8alejandr0,relevan,positive,negative
1.82e+18,24/7/2024 14:41,warden mana dapat kalau siasat bilik kau pilih bangang,in,rei_yoshiki,relevan,neutral,negative
1.82e+18,24/7/2024 14:49,nak tanya satu dekat babimacam mana kau hidup tidur makan bernafas tenang lepas seksa bunuh orang,in,dannyhaiqal15,relevan,neutral,negative
1.82e+18,24/7/2024 15:04,biar mak bapak korang rasa apa bapa arwah sial,in,Asnii8,relevan,neutral,negative
1.82e+18,24/7/2024 15:10,soothe thread break heart thank ustaz may allah mercy almarhum zulfarhan osman zulkarnain remain forever etch,en,sheluth_nur,relevan,positive,positive
1.82e+18,24/7/2024 15:13,moga pengajaran rekrut² lie kira la korang senior apa jangan seronok sangat nak tunjuk pailang membuli bertindak sendiri jika ada masalah ikut peraturan,in,arbeeZONE,relevan,positive,positive
1.82e+18,24/7/2024 15:15,tok moh bangga anak sendiri ketali gantung ramalan,in,arbeeZONE,relevan,neutral,negative
1.82e+18,24/7/2024 15:25,suruh tok bomoh cari mh plak,in,sajasajalahkan,relevan,neutral,negative
1.82e+18,24/7/2024 15:30,semoga tenang roh arwah sana syurga nanti rasa dah siksa dunia allah terbayang kalau kena macam,in,SirHishamMahir,relevan,positive,positive
1.82e+18,24/7/2024 15:43,laptop nyawa taruhan,in,kaukoyakketu,relevan,neutral,negative
1.82e+18,24/7/2024 15:58,stesen tv dapat buat live nanti agar beri pengajaran kepada semua rakyat malaysia,in,beckhlyn7,relevan,positive,negative
1.82e+18,24/7/2024 16:12,tiada secebis rasa kesian dekat,in,heyn4dd,relevan,neutral,negative
1.82e+18,24/7/2024 19:53,mak bapak jahannam semua lembablembab nak anak kau selamat lastlast talus gantung terus alhamdulillah semoga cepatcepat masuk neraka melalak menangis la korang keadilan demi si arwah zulfarhan,in,najaaron97,relevan,positive,negative
1.82e+18,24/7/2024 22:05,mak bapak zulfarhan hantar anaknya pegi belajar tinggi nak tengok kejayaan anak bukan dibunuh barua babi hutan tiada belas kasihan macam jahanam,in,KweenXue,relevan,neutral,negative
1.82e+18,24/7/2024 23:25,kepada doktor azfar bin hussin klinik salam kau memang babi ye nak duit report polis lepas tengok si mati kesan lecur sebanyak lebam kena tumbuk patut tarik lesen masuk jail atas kecuaian,in,amirulfahmis,relevan,neutral,negative
1.82e+18,24/7/2024 23:53,semoga rayuan kalini berpihak dn hukuman gantung kekal iktibar anak orang lain,in,FarahJamil_,relevan,positive,negative
1.82e+18,25/7/2024 0:05,ambil pengajaran kisah tahu ujian kelak kalau ikutkan tertuduh cuma tekap sekali sahaja tapi talus gantung iktibar perkara belajar katakan satusatu arahan terutama sedang alam pekerjaan,in,doktunggulagi,relevan,positive,positive
1.82e+18,25/7/2024 0:23,gantung nanti buat live la,in,fakhrychamakh,relevan,neutral,negative
1.82e+18,25/7/2024 1:27,hope rotten mango cover late zulfarhan osman case coz love storytelling️,en,doeeyeskook,relevan,positive,positive
1.82e+18,25/7/2024 1:42,zulfarhan shall die vain malay mail judge order exupnm student hang death navy cadet murder understand torment parent zulkarnain idros leave amp hawa osman endure past year,en,Jeff4Malaysia,relevan,negative,neutral
1.82e+18,25/7/2024 2:10,crazy traumatic impact u reader mention zulfarhans family alfatihah zulfarhan osman,en,hernameher,relevan,negative,negative
1.82e+18,25/7/2024 2:18,suppose hero nation choose evil country forever mourn zulfarhan osman case justice prevail alfatihah,en,nurazriiiiiiii,relevan,negative,negative
1.82e+18,25/7/2024 2:38,soalan serius nak tanya katakanlah seorang daripada tertuduh proceed mahkamah rayuan maknanya kekal hukuman tahun penjara gantung semalam kenalah kan,in,HarizHaik,relevan,neutral,neutral
1.82e+18,25/7/2024 3:44,sebelum digantung tititnya diseterika sampai matang dulu boelh,in,hyungwati,relevan,neutral,negative
1.82e+18,25/7/2024 4:00,tindakanhukuman dikenakan kepada pegawaiwarden menghiraukan mesej tersebut upnm sepatutnya berdiam diri kes berlaku,in,mmokhta52586768,relevan,neutral,negative
1.82e+18,25/7/2024 4:03,tolong ambik tindakan manamana buat pekak buta tugeram,in,Feyyu69,relevan,neutral,negative
1.82e+18,25/7/2024 4:24,still kerja upnm cm tiada muka kau,in,ayu_hussein,relevan,neutral,negative
1.82e+18,25/7/2024 4:32,ju sial warden semua otak dah taik ingatkan masuk askar orang tapi makan masa mulamula bodoh,in,mckgswp,relevan,neutral,negative
1.82e+18,25/7/2024 4:36,try saman negligence,in,diradoraa,relevan,neutral,negative
1.82e+18,25/7/2024 4:37,buang kapten,in,thekimzj,relevan,neutral,negative
1.82e+18,25/7/2024 4:41,macam mana join askar pakai spekbetulah semak upnm bila atm,in,ThruPeep,relevan,positive,negative
1.82e+18,25/7/2024 4:42,semak betul budakbudak upnm join atm kau try apply kadet rekrut baru ori soljar,in,ThruPeep,relevan,positive,negative
1.82e+18,25/7/2024 4:43,bodoh kawan dah separuh mati hanya mampu tulis surat layang stupid fuck,in,aqilqassam,relevan,negative,negative
1.82e+18,25/7/2024 4:48,ingatlah wajah seorang wanita ibu bernama haryani binti hasan sampai bila sendiri ketika kejadian mempunyai orang cahaya mata anak lelaki macam mana hilang sifat keperimanusian diri,in,anasmyibrahim,relevan,neutral,negative
1.82e+18,25/7/2024 4:50,konteks pegawai berwibawa amp bermoral melakukan apa betul demi nyawa seseorang selamat bukan maruah maktabinstitusi atasantetentu,in,Malacire,relevan,positive,negative
1.82e+18,25/7/2024 5:02,warden kaki buli jugak memang jenis ada perasaan,in,Khairulvcc03,relevan,neutral,negative
1.82e+18,25/7/2024 5:04,kawan sorang akmal akif awal kena tahan tapi dilepaskan sebab disahkan tiada kaitan kes tahun baru lepas tangguh belajar entah siapa petik nama kesian,in,hazimrahim__,relevan,neutral,negative
1.82e+18,25/7/2024 5:05,genuine question student upnm masa ada curfew keluar tujukan surat pihak luarpolis bagaimana handphone call,in,farahhana1982,relevan,positive,negative
1.82e+18,25/7/2024 5:11,baru pertama kali tengok semula surat semenjak kejadian,in,TaufiqMNi,relevan,neutral,neutral
1.82e+18,25/7/2024 5:24,punca kapten ignore surat layang sebab bagi budaya buli biasa memang guna orang macam,in,Kamaliyah_07,relevan,negative,negative
1.82e+18,25/7/2024 5:29,layak kapten kalau level macam elok buang tentera ambil lebih bertanggung jawab hidup makan duit tax payer tapi benda basic takle handle,in,azrul_ridzuan_,relevan,neutral,negative
1.82e+18,25/7/2024 5:33,pal masuk akal warden ialah sorang pegawai tinggi menjalani latihan ketenteraan bukan dorang sepatutnya lebih alert info ada instinct lepas tangan pandang ringan,in,JusobSakinah,relevan,positive,negative
1.82e+18,25/7/2024 5:37,perempuan bukan semua mampu bijak layak jadikan sebagai ketua upnm ada warden laki,in,Luqmanhasif7,relevan,neutral,negative
1.82e+18,25/7/2024 5:44,kapten haryani jantan betina,in,fauzitahir8098,relevan,neutral,neutral
1.82e+18,25/7/2024 5:56,mana kapten sekarang dah naik pangkat lt kol,in,icp_zamir,relevan,neutral,negative
1.82e+18,25/7/2024 5:57,nyawa hilang disebabkan ketidakpedulian mempunyai kuasa bertindak,in,arifakib1,relevan,neutral,negative
1.82e+18,25/7/2024 5:58,kes jadikan pengajaran dekat pihak uni atm supaya abaikan bila ada nota surat layang macam pergi siasat segera jangan ambil mudah walaupun benda kecil sekurangnya kalau awal dah tau cegah nasi bubur,in,Pejuangbelting,relevan,positive,positive
1.82e+18,25/7/2024 6:04,sepatutnya bomoh sekali kena gantung,in,PenaMinang,relevan,neutral,negative
1.82e+18,25/7/2024 6:23,jom buat petisyen bicara kan sekali haryani elakkan kes gaji buta tutup sebelah mata,in,iamwhatiam1888,relevan,neutral,negative
1.82e+18,25/7/2024 6:41,geram betul la warden bingai busy sangat sampai nak tengok tolong satreka pulak,in,izzarafilshah,relevan,neutral,negative
1.82e+18,25/7/2024 6:42,kapten makan gaji buta,in,fiedomay,relevan,neutral,negative
1.82e+18,25/7/2024 6:59,terima kasih ada hati perasaan baik ketika mohon beliau naikkan pangkat kapten,in,KakashiZaheed,relevan,neutral,positive
1.82e+18,25/7/2024 7:12,anak cikgu rohimah rupanya kecik sungguh dunia hahahahah,in,Owafaaaaa,relevan,neutral,neutral
1.82e+18,25/7/2024 7:17,buat rayuan kalau nak happy la,in,MumblyAnna,relevan,positive,negative
1.82e+18,25/7/2024 7:22,berdiam diri merupakan pembunuh senyap,in,AmenoWorld,relevan,neutral,negative
1.82e+18,25/7/2024 7:28,selepas tahun baru tuan badan tengok balik surat,in,fiftyfiftyfiffy,relevan,neutral,neutral
1.82e+18,25/7/2024 7:55,mungkin penuntut talus gantung والله اعلم بالصواب هاڽ الله يڠ مڠتاهويڽ,und,LilleAmma,relevan,neutral,neutral
1.82e+18,25/7/2024 7:59,warden mana sekarang ada orang pukul antara kan tolong listkan namanya allahu sakitnya hati,in,applecutie_btw,relevan,negative,negative
1.82e+18,25/7/2024 8:01,ada manusia berhati perut terima kasih aufa semoga sentiasa dipermudahkan urusan,in,mayazakimz,relevan,positive,positive
1.82e+18,25/7/2024 8:07,kapten haryani otak dekat juboq,in,jangankacau21,relevan,neutral,negative
1.82e+18,25/7/2024 8:17,jom viralkan tok bomoh jenis mencabul nikimak,in,Eastcantdak747,relevan,neutral,negative
1.82e+18,25/7/2024 8:18,malaysia kena gubal undangundang jenayah baru fitnah hingga membawa maut charge bomoh tusebab ramai orang percaya dekat temberang niso geng seangkatan sesuka hati petik nama orangsebab ada,in,jaifoodart,relevan,neutral,negative
1.82e+18,25/7/2024 8:18,berani nak buat apaapa kot sebab kenal sapa mak bapak bebudak celaka ekor apa lain kalau bukan,in,ZIMGODO,relevan,neutral,negative
1.82e+18,25/7/2024 8:23,mohon tindakan kepada warden tersebut buat laporan polis ambil sewajarnya,in,FlexKuantan,relevan,neutral,negative
1.82e+18,25/7/2024 8:27,terbaik leftenan pegawai tentera prihatin,in,Peaceworld9111,relevan,positive,positive
1.82e+18,25/7/2024 8:36,dr dekat klinik bangang nak kata hijab tertutup nampak luka banyak gila,in,kabutneaubilem,relevan,neutral,negative
1.82e+18,25/7/2024 8:37,rasa hayani dah bekas kapten harapnya membazir duit bayar gaji,in,kabutneaubilem,relevan,neutral,negative
1.82e+18,25/7/2024 8:57,namun malamgnya kapten sangat bijak,in,syamhassan,relevan,neutral,negative
1.82e+18,25/7/2024 9:07,kenapa warden kena apaapa langsung bersuka ria dekat luar tunggu pembalasan dunia akhirat menanti,in,HzzLsa,relevan,neutral,negative
1.82e+18,25/7/2024 9:20,apa tindakan kapten haryani,in,AalanPerfume,relevan,neutral,neutral
1.82e+18,25/7/2024 9:26,kapten pundek mana macam nak expose kan mangkuk sial,in,usaashawan,relevan,negative,negative
1.82e+18,25/7/2024 9:50,instagram page whistleblower attempt seek help naval cadet zulfarhan osman zulkarnain senseless death flood wellwishes netizens,en,Scoopdotmy,relevan,negative,positive
1.82e+18,25/7/2024 10:26,kiranya nak kata salah satu punca kapten macam minta ampun la kau tuhan sja tahu pihak mana benar,in,ezamold,relevan,neutral,negative
1.82e+18,25/7/2024 10:48,memang ada ciri seorang hero askar perisik buat tulisan tangan geometri supaya susah dikesan,in,andoseie,relevan,positive,neutral
1.82e+18,25/7/2024 11:08,mak bapak zulfarhan patut saman upnm gile sampai universiti bodoh tutup takpe,in,Izraa,relevan,neutral,negative
1.82e+18,25/7/2024 11:19,la masalah community sendiriramai aware pasal budak kena buli tapi bagi benda kecilbila da ade mati baru nak pikir,in,kira_darkside,relevan,neutral,negative
1.82e+18,25/7/2024 11:40,news zulfarhan osman zulkarnain murder belacan specie stray moral law islams allah satan guide misguid e whoever like murderous prophet also deserve deepest level hell compare adolf hiltles,en,MalayaKristen,relevan,positive,negative
1.82e+18,25/7/2024 11:52,dah terang surat suruh ambush bantai pergi send whatsapp macam mana tentera kalau benda lembap bukannya kena break code apa,in,imnatnotnut,relevan,neutral,negative
1.82e+18,25/7/2024 12:21,rupanye sebab luka daripada seterika punca organ zulfarhan bermasalah zalimnya pelaku,in,araauni,relevan,negative,negative
1.82e+18,25/7/2024 12:50,hebat malaysia indonesia ga ada hukuman tegas begini sini cuma penjara relatif ringan kasus pembunuhan santri pesantren siswa sekolah kedinasan semua hangat tai ayam,in,KenDjoko,relevan,neutral,positive
1.82e+18,25/7/2024 13:36,pelik perangai doktor kesihatan tentera memang prangai bangsat skod pecah usus kena rag kata macam mana nak askar bru sikit dah kiwak kau buddy tengok depan mata jek dekat perut relax orang icu kot mujur xmati,in,Thehulkey,relevan,negative,negative
1.82e+18,25/7/2024 14:00,suhakam say share grief anguish family zulfarhan osman zukarnain recognise severity crime however sentence six exunpm student death mark sad solemn day malaysias judicial history,en,NewsBFM,relevan,negative,neutral
1.82e+18,25/7/2024 14:11,susah la manusia bila tiada sifat berperikemanusiaan sekutu israel memang layak gelar tapi nak haiwan jugak sebab ada perasaan gelaran setan terbaik dorang kenapa kejam sangat macam selain,in,Ivan_roseee,relevan,positive,negative
1.82e+18,25/7/2024 16:53,quite embarrass suhakam make loud clear zulfarhan osman zulkarnains death directly violate article universal declaration human right say everyone right life liberty security,en,__saloma,relevan,negative,negative
1.82e+18,25/7/2024 18:10,nstletters death national defence university upnm navy cadet zulfarhan osman zulkarnain shock nation bully,en,NST_Online,relevan,negative,neutral
1.82e+18,26/7/2024 0:18,kematian almarhum zulfarhan bukan satu satunya kes upnm ada beberapa sedang berjalan melibatkan pelatih harus menuntut pihak pengurusan semuanya ditukarkan digantikan kadar segera,in,AjiKamprett,relevan,neutral,negative
1.82e+18,26/7/2024 0:43,bukan nyawa arwah zulfarhan selamat orang hukuman gantung palingpaling kene denda,in,NelDaniels_,relevan,neutral,negative
1.82e+18,26/7/2024 1:02,si aiman kena tangkap naik turun mahkamah tahun hilang masa siap buang okt harga orang baik bodoh macam warden yilekk,in,asyraf_naim,relevan,neutral,negative
1.82e+18,26/7/2024 1:50,nstletters death national defence university upnm navy cadet zulfarhan osman zulkarnain shock nation,en,NST_Online,relevan,negative,neutral
1.82e+18,26/7/2024 1:55,surat layang sebelum sampai kapt haryani ada sarjan ambil palang pintu pagar masuk rsat siap share group whatsapp jurulatih still orang buat ambush sempat arwah dipindahkan sana sini,in,hanaeism,relevan,positive,negative
1.82e+18,26/7/2024 2:11,tapi sebelum digantung bisa disentrika dulu ga sih,in,disinidandisitu,relevan,neutral,negative
1.82e+18,26/7/2024 3:30,nak boikot upnm tanya,in,luffyramadan,relevan,neutral,negative
1.82e+18,26/7/2024 4:13,kes besar bukan budakbudak sahaja patut dihukum peranan upnm keselamatan ketenteraman pelatih dipertikai dimana pihak pengurusan warden ambil tahu setiap perilaku memastikan lingkungan persekitaran selamat,in,AmirJamal93,relevan,neutral,negative
1.82e+18,26/7/2024 4:58,kenapa bagi surat layang buat laporan terus,in,NurNatashaLee2,relevan,neutral,negative
1.82e+18,26/7/2024 8:19,kapten haryani dah bagi discharge disgrace manusia macam layak berkhidmat institusi pendidikan mahupun keselamatan,in,silentsoul85,relevan,positive,negative
1.82e+18,26/7/2024 9:14,may zulfarhan osman student national defence university malaysia upnm severely assault fellow student upnmcase,en,Slackjaw8297,relevan,negative,neutral
1.82e+18,26/7/2024 9:49,parent late zulfarhan osman today say none individual responsible son death come forward apologise since incident radio interview father zulkarnain idros mother hawa accuse,en,malaymail,relevan,negative,neutral
1.82e+18,26/7/2024 10:03,saman lantik taki peguam baru syok,in,Haffiz_Wali,relevan,neutral,negative
1.82e+18,26/7/2024 10:21,satu malaysia sokong ayah zulfarhan saman upnm,in,jannahheaven247,relevan,positive,positive
1.82e+18,26/7/2024 10:24,tear parent late zulfarhan osman say none individual responsible son death come forward apologise since incident despite several encounter court,en,1AmyChew,relevan,negative,negative
1.82e+18,26/7/2024 10:24,laa masalah tgn² ghaib nimemang susah keadilan nak ditegakkan masa nanti macam mana sebab rakyat bgn nyatakan sokongan ade blacklist telco,in,RedomirN,relevan,positive,negative
1.82e+18,26/7/2024 10:48,please saman yah bagi muka dah,in,mil19851,relevan,positive,positive
1.82e+18,26/7/2024 11:12,sokong saman upnm bukan dapat duit sahaja tetapi supaya insaf pastikan jenayah menimpa arwah zulfalhan berlaku kepada anak orang lain,in,TemporaryWorld9,relevan,positive,positive
1.82e+18,26/7/2024 11:15,tolong la saman bukan seorang baru mati,in,farraghaffar,relevan,neutral,positive
1.82e+18,26/7/2024 11:18,lawyer offer pro bono go bro ️,en,IronBone259,relevan,neutral,neutral
1.82e+18,26/7/2024 11:22,semudah hendak saman cakap senang nak buat susahtetapi kalau ada orang p peguam betulbetul power tolong insyaallah bolehbanyak data jutajuta nisekadar pndangan,in,EL8816,relevan,neutral,negative
1.82e+18,26/7/2024 11:25,pmx would despise online bully case rm price tag first time offender also channel energy curb kind kill slowly mentally amp physically assist father decease uphold justice,en,zee_yusoff,relevan,negative,neutral
1.82e+18,26/7/2024 11:30,samannnn,in,AF1070159930,relevan,neutral,negative
1.82e+18,26/7/2024 11:42,tiada siapa peguam nak test drive skill ker,in,shar_nizam,relevan,neutral,negative
1.82e+18,26/7/2024 11:44,saman pakcik duit rakyat kalau kena bayar dekat,in,nizanLFC,relevan,neutral,negative
1.82e+18,26/7/2024 11:52,dah mula balik saman upnm ambik lawyer ganas sikit,in,noteworthytopcs,relevan,neutral,positive
1.82e+18,26/7/2024 12:07,sokong saman upnm,in,kuniverse1311,relevan,positive,positive
1.82e+18,26/7/2024 12:10,saman kalau nanti bukan dapatkan ganti rugi tapi buka mata semua organisasi pendidikan sekolah uni lebih cakna isu buli segera ambil tindakan sebelum terlambat,in,bangjimmmm,relevan,positive,neutral
1.82e+18,26/7/2024 12:15,pukimak,in,bruxewayne00,relevan,neutral,negative
1.82e+18,26/7/2024 12:23,samannnnn sebab even lepas kes zulfarhan pembulian smpai melibtkan nyawa berlakudan tiada tindakn diambil,in,_jaajaaaa,relevan,neutral,positive
1.82e+18,26/7/2024 12:33,uncle saman tolong behind pandai buka uni panda jaga pelajar enroll diam betul upmn,in,ImDianaDanielle,relevan,neutral,positive
1.82e+18,26/7/2024 12:37,saman pakcik bukan sebab duit tapi taknak ada anak² dibuli dekat upnm,in,CDE_Rahimali,relevan,neutral,neutral
1.82e+18,26/7/2024 12:41,minta bebudak support sepertiga gaji sepanjang hayat kemdianvlebllihan infaq atas nama alzulfarhan,in,RashidA29116602,relevan,positive,negative
1.82e+18,26/7/2024 12:41,sangat setuju sangatgo go,in,Mast851,relevan,neutral,positive
1.82e+18,26/7/2024 12:49,saman,und,AzisAdib,relevan,neutral,positive
1.82e+18,26/7/2024 12:53,satu malaysia sokong ayah zulfarhan,in,emeliney31,relevan,positive,positive
1.82e+18,26/7/2024 12:54,sekarang saman sebab memang patut,in,Syajfah,relevan,neutral,positive
1.82e+18,26/7/2024 12:58,saman pakcik makcik bagi puashati nanti menyesal kalau,in,snh7710,relevan,neutral,positive
1.82e+18,26/7/2024 13:05,saman,und,Rf96Rf96,relevan,neutral,positive
1.82e+18,26/7/2024 13:07,saman upnm sebab tengok macam tone deaf post story dekat ig tkda apa rasa bersalah erkk,in,ashknjml,relevan,neutral,positive
1.82e+18,26/7/2024 13:11,samannnnnnnn tolong samannnn,in,myhanis_n,relevan,neutral,positive
1.82e+18,26/7/2024 13:12,mulakan saman balik pakcik sekarang zaman madani jangan risau,in,MekMomek72461,relevan,neutral,positive
1.82e+18,26/7/2024 13:33,jangan cukup betul bersalah sahaja layak dakwa,in,kindly1375493,relevan,neutral,negative
1.82e+18,26/7/2024 13:36,rotten mango stephanie soo wan na cover zulfarhan osman case im root listen,en,isyanzya,relevan,negative,neutral
1.82e+18,26/7/2024 13:42,saman pakcik sokong,sl,alpha_romeow,relevan,positive,positive
1.82e+18,26/7/2024 13:58,cari lawyer power gertak critical thinking spot semoga berjaya dapat tuntutan,in,A_I_R_1994,relevan,positive,positive
1.82e+18,26/7/2024 14:00,upnm dah ready jentera bawang kena bida mahkamah dekat luar ramai standby,in,DillSnelling,relevan,positive,negative
1.82e+18,26/7/2024 14:04,yes go saman uncle,en,smilygegurl,relevan,positive,positive
1.82e+18,26/7/2024 14:10,pliss pakcik tolonglah saman upnm dah teruk sangat,in,me_i2rkf28,relevan,neutral,positive
1.82e+18,26/7/2024 14:19,saman,en,takberapanakok,relevan,neutral,positive
1.82e+18,26/7/2024 14:23,upnm memang babi banyak gila kes buli tetapi senyap buat bodo la ada public statement sebab bangga budaya macam kampus tutup,in,_xxw4,relevan,neutral,negative
1.82e+18,26/7/2024 14:26,saman,und,AfafAsyr4f,relevan,neutral,positive
1.82e+18,26/7/2024 14:34,finish read wan na cry bad zf shouldnt treat way seriously suhakam human punishment suit six except hukuman gantung sampai mati alfatihah buat zulfarhan osman justice prevail,en,aw0nudorable,relevan,negative,negative
1.82e+18,26/7/2024 14:40,sampai ada kematian memang patut disaman pihak pengurusan upnm terlibat secara langsung diambil tindakan alert kebajikan pelajar,in,Farishaafrnaaa,relevan,positive,positive
1.82e+18,26/7/2024 14:50,kemon uncle samanupnm,en,ahmoimochi,relevan,neutral,positive
1.82e+18,26/7/2024 15:28,upnm memang butoh tutup jelah woi,in,uralien9,relevan,neutral,negative
1.82e+18,26/7/2024 16:02,kalau bantuan kewangan upah lawyer malaysia sudi bantu,in,sha_hussin,relevan,neutral,positive
1.82e+18,26/7/2024 16:08,opinion take away someone human right deserve either think suhakam say ridiculous men murder zulfarhan osman hang laugh left court die,en,Melissa_Jhnsn,relevan,negative,positive
1.82e+18,26/7/2024 19:52,pakcik saman langsung tiada nak keluarkan kenyataan tentang case arwah zulfarhan biar pengajaran buat semua institusi pengajian tempat melahirkan graduan banduan,in,luqmnbadr,relevan,positive,positive
1.82e+18,26/7/2024 22:44,saman pakcikkkk satu malaysia sokong,in,dilahnas,relevan,positive,positive
1.82e+18,26/7/2024 22:54,setuju beliau menyaman pihak upnm,in,budaknakal779,relevan,neutral,positive
1.82e+18,26/7/2024 23:19,menteri pengajian tinggi senyap bunyi takda bersuara pasal kes ada kenapa dapat balasan sama macam influencer meninggal dunia sebab cyber buli,in,piqa_p,relevan,neutral,negative
1.82e+18,26/7/2024 23:40,dipohon kementerian pertahanan beri pampasan kepada keluarga almarhum zulfarhan,in,bangtonyku,relevan,neutral,neutral
1.82e+18,27/7/2024 0:02,tolong saman pakcik pengajaran lain,in,IAmin42122029,relevan,positive,positive
1.82e+18,27/7/2024 0:27,saman ja jangan amik lawyer melayu mesti upnm kalah,in,apis_sudin,relevan,neutral,positive
1.82e+18,27/7/2024 0:30,minta sangat pakcik saman upnm,in,evertayc,relevan,neutral,positive
1.82e+18,27/7/2024 3:00,manamana lawyer sudi bantu,in,syamhassan,relevan,neutral,neutral
1.82e+18,27/7/2024 3:21,pelakuii semua dah kena hukuman saman nak buka kes melayang duit ibarat semut lawan gajah suruh sedap sembang sebab bukan masa dorang terbuang,in,xnineangelsx,relevan,neutral,negative
1.82e+18,27/7/2024 7:06,malaysian crime prevention foundation say death sentence hand former upnm student murder zulfarhan osman appropriate mcpf disagree objection raise suhakam need,en,NewsBFM,relevan,negative,neutral
1.82e+18,27/7/2024 7:08,think fair guy six torture zulfarhan osman two day,en,freifechter,relevan,negative,positive
1.82e+18,27/7/2024 7:46,death sentence hand court appeal six former student upnm murder naval cadet zulfarhan osman zulkarnain seven year ago appropriate say malaysian crime prevention foundation mcpf,en,Scoopdotmy,relevan,negative,neutral
1.82e+18,27/7/2024 8:22,saman pak cik sokong nak crowdfund sedia hulur,in,xomikahramo,relevan,positive,positive
1.82e+18,27/7/2024 8:32,tapi mental kena kuat sebab ada pihak cuba main psychology contohnya wang hasil samanganti rugi menghidupkan kembali arwah wakil upnm ajak berjumpa berbincang amp sogok offer macam² agar saman,in,Matsijantan,relevan,neutral,negative
1.82e+18,27/7/2024 9:24,think appeal federal court,en,sarahnoor_ahmad,relevan,neutral,neutral
1.82e+18,27/7/2024 9:34,wahai ahli politik xkan terus berdiam bila berbicara hal patutnye ade someone tolong bantu saman upnm supaya kejadian kecuaian berlaku mana student perkara dianggap biasa buli rag masuk university,in,archer1811,relevan,neutral,negative
1.82e+18,27/7/2024 10:26,upnm u get nothing,en,DanSkywalk03r,relevan,neutral,negative
1.82e+18,27/7/2024 11:18,mana badan peguam patut nya isu kena ambil peduli,in,Iskanda28144900,relevan,neutral,negative
1.82e+18,27/7/2024 11:25,saman jer atleast lepas nie upnm lbh cakna pasal masalah buli kalau xnak duit sekalipun buat foundation dr hasil atas nama arwah,in,nickasraff,relevan,neutral,positive
1.82e+18,27/7/2024 11:45,saman jekegagalanupnm,in,Xcix99R,relevan,neutral,positive
1.82e+18,27/7/2024 13:25,tolong saman pakcik tolonglah upnm lepas tangan menjalankan tanggungjawab sepatutnya ramai student teraniaya least mungkin polisi universiti berubah lebih mementingkan kebajikan,in,solennjk,relevan,neutral,positive
1.82e+18,27/7/2024 13:47,pakcik tolonglah saman,in,jungleofhope787,relevan,neutral,positive
1.82e+18,27/7/2024 15:17,saman supaya pengajaran semua ipt sekolah pelajar masa depan,in,syabil_afiq,relevan,positive,positive
1.82e+18,27/7/2024 15:21,saman kerajaan warden sekali,in,KucinSuzzy,relevan,neutral,positive
1.82e+18,27/7/2024 15:43,saman jangan bagi muka,in,miruladdin,relevan,neutral,positive
1.82e+18,27/7/2024 18:41,layak sial panggil kapten patut barua sebab dah melayangkan nyawa orang,in,nrmuhamadd,relevan,neutral,negative
1.82e+18,28/7/2024 7:46,saman namakan jurulatih bertugas waktu sekali,in,LofiRamli,relevan,neutral,positive
